Filename,Class,Parent_A_Subject,Parent_A_Group,Parent_B_Subject,Parent_B_Group,Alpha
lh_Healthy_aug_0019_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4084_hippocampus_lh_aligned,Healthy,left_Healthy_sub-271_hippocampus_lh_aligned,Healthy,0.3164
lh_Healthy_aug_0020_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4084_hippocampus_lh_aligned,Healthy,left_Healthy_sub-271_hippocampus_lh_aligned,Healthy,0.4518
lh_Healthy_aug_0021_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4084_hippocampus_lh_aligned,Healthy,left_Healthy_sub-271_hippocampus_lh_aligned,Healthy,0.5484
lh_Healthy_aug_0022_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4084_hippocampus_lh_aligned,Healthy,left_Healthy_sub-271_hippocampus_lh_aligned,Healthy,0.6524
lh_Healthy_aug_0023_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4084_hippocampus_lh_aligned,Healthy,left_Healthy_sub-271_hippocampus_lh_aligned,Healthy,0.7915
lh_Healthy_aug_0024_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4084_hippocampus_lh_aligned,Healthy,left_Healthy_sub-271_hippocampus_lh_aligned,Healthy,0.8871
lh_Healthy_aug_0025_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-34437_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4064_hippocampus_lh_aligned,Healthy,0.1176
lh_Healthy_aug_0026_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-34437_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4064_hippocampus_lh_aligned,Healthy,0.2324
lh_Healthy_aug_0027_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-34437_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4064_hippocampus_lh_aligned,Healthy,0.3452
lh_Healthy_aug_0028_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-34437_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4064_hippocampus_lh_aligned,Healthy,0.4377
lh_Healthy_aug_0029_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-34437_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4064_hippocampus_lh_aligned,Healthy,0.5378
lh_Healthy_aug_0030_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-34437_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4064_hippocampus_lh_aligned,Healthy,0.6886
lh_Healthy_aug_0031_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-34437_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4064_hippocampus_lh_aligned,Healthy,0.7828
lh_Healthy_aug_0032_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-34437_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4064_hippocampus_lh_aligned,Healthy,0.9187
lh_Healthy_aug_0033_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-327_hippocampus_lh_aligned,Healthy,left_Healthy_sub-305_hippocampus_lh_aligned,Healthy,0.1185
lh_Healthy_aug_0034_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-327_hippocampus_lh_aligned,Healthy,left_Healthy_sub-305_hippocampus_lh_aligned,Healthy,0.2284
lh_Healthy_aug_0035_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-327_hippocampus_lh_aligned,Healthy,left_Healthy_sub-305_hippocampus_lh_aligned,Healthy,0.3203
lh_Healthy_aug_0036_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-327_hippocampus_lh_aligned,Healthy,left_Healthy_sub-305_hippocampus_lh_aligned,Healthy,0.4383
lh_Healthy_aug_0037_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-327_hippocampus_lh_aligned,Healthy,left_Healthy_sub-305_hippocampus_lh_aligned,Healthy,0.5712
lh_Healthy_aug_0038_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-327_hippocampus_lh_aligned,Healthy,left_Healthy_sub-305_hippocampus_lh_aligned,Healthy,0.6641
lh_Healthy_aug_0039_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-327_hippocampus_lh_aligned,Healthy,left_Healthy_sub-305_hippocampus_lh_aligned,Healthy,0.7725
lh_Healthy_aug_0040_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-327_hippocampus_lh_aligned,Healthy,left_Healthy_sub-305_hippocampus_lh_aligned,Healthy,0.9023
lh_Healthy_aug_0041_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04202_hippocampus_lh_aligned,Healthy,left_Healthy_sub-97_hippocampus_lh_aligned,Healthy,0.1174
lh_Healthy_aug_0042_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04202_hippocampus_lh_aligned,Healthy,left_Healthy_sub-97_hippocampus_lh_aligned,Healthy,0.2221
lh_Healthy_aug_0043_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04202_hippocampus_lh_aligned,Healthy,left_Healthy_sub-97_hippocampus_lh_aligned,Healthy,0.3314
lh_Healthy_aug_0044_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04202_hippocampus_lh_aligned,Healthy,left_Healthy_sub-97_hippocampus_lh_aligned,Healthy,0.4267
lh_Healthy_aug_0045_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04202_hippocampus_lh_aligned,Healthy,left_Healthy_sub-97_hippocampus_lh_aligned,Healthy,0.5617
lh_Healthy_aug_0046_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04202_hippocampus_lh_aligned,Healthy,left_Healthy_sub-97_hippocampus_lh_aligned,Healthy,0.6910
lh_Healthy_aug_0047_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04202_hippocampus_lh_aligned,Healthy,left_Healthy_sub-97_hippocampus_lh_aligned,Healthy,0.7713
lh_Healthy_aug_0048_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04202_hippocampus_lh_aligned,Healthy,left_Healthy_sub-97_hippocampus_lh_aligned,Healthy,0.9007
lh_Healthy_aug_0049_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04169_hippocampus_lh_aligned,Healthy,left_Healthy_sub-317_hippocampus_lh_aligned,Healthy,0.1151
lh_Healthy_aug_0050_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04169_hippocampus_lh_aligned,Healthy,left_Healthy_sub-317_hippocampus_lh_aligned,Healthy,0.2239
lh_Healthy_aug_0051_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04169_hippocampus_lh_aligned,Healthy,left_Healthy_sub-317_hippocampus_lh_aligned,Healthy,0.3365
lh_Healthy_aug_0052_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04169_hippocampus_lh_aligned,Healthy,left_Healthy_sub-317_hippocampus_lh_aligned,Healthy,0.4510
lh_Healthy_aug_0053_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04169_hippocampus_lh_aligned,Healthy,left_Healthy_sub-317_hippocampus_lh_aligned,Healthy,0.5515
lh_Healthy_aug_0054_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04169_hippocampus_lh_aligned,Healthy,left_Healthy_sub-317_hippocampus_lh_aligned,Healthy,0.6632
lh_Healthy_aug_0055_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04169_hippocampus_lh_aligned,Healthy,left_Healthy_sub-317_hippocampus_lh_aligned,Healthy,0.7981
lh_Healthy_aug_0056_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04169_hippocampus_lh_aligned,Healthy,left_Healthy_sub-317_hippocampus_lh_aligned,Healthy,0.9124
lh_Healthy_aug_0057_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04204_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4004_hippocampus_lh_aligned,Healthy,0.1147
lh_Healthy_aug_0058_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04204_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4004_hippocampus_lh_aligned,Healthy,0.2308
lh_Healthy_aug_0059_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04204_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4004_hippocampus_lh_aligned,Healthy,0.3290
lh_Healthy_aug_0060_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04204_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4004_hippocampus_lh_aligned,Healthy,0.4429
lh_Healthy_aug_0061_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04204_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4004_hippocampus_lh_aligned,Healthy,0.5691
lh_Healthy_aug_0062_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04204_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4004_hippocampus_lh_aligned,Healthy,0.6774
lh_Healthy_aug_0063_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04204_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4004_hippocampus_lh_aligned,Healthy,0.7938
lh_Healthy_aug_0064_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04204_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4004_hippocampus_lh_aligned,Healthy,0.9118
lh_Healthy_aug_0065_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4050_hippocampus_lh_aligned,Healthy,left_Healthy_sub-365_hippocampus_lh_aligned,Healthy,0.1156
lh_Healthy_aug_0066_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4050_hippocampus_lh_aligned,Healthy,left_Healthy_sub-365_hippocampus_lh_aligned,Healthy,0.2078
lh_Healthy_aug_0067_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4050_hippocampus_lh_aligned,Healthy,left_Healthy_sub-365_hippocampus_lh_aligned,Healthy,0.3236
lh_Healthy_aug_0068_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4050_hippocampus_lh_aligned,Healthy,left_Healthy_sub-365_hippocampus_lh_aligned,Healthy,0.4266
lh_Healthy_aug_0069_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4050_hippocampus_lh_aligned,Healthy,left_Healthy_sub-365_hippocampus_lh_aligned,Healthy,0.5603
lh_Healthy_aug_0070_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4050_hippocampus_lh_aligned,Healthy,left_Healthy_sub-365_hippocampus_lh_aligned,Healthy,0.6529
lh_Healthy_aug_0071_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4050_hippocampus_lh_aligned,Healthy,left_Healthy_sub-365_hippocampus_lh_aligned,Healthy,0.7843
lh_Healthy_aug_0072_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4050_hippocampus_lh_aligned,Healthy,left_Healthy_sub-365_hippocampus_lh_aligned,Healthy,0.9017
lh_Healthy_aug_0073_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4047_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4042_hippocampus_lh_aligned,Healthy,0.0915
lh_Healthy_aug_0074_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4047_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4042_hippocampus_lh_aligned,Healthy,0.2179
lh_Healthy_aug_0075_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4047_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4042_hippocampus_lh_aligned,Healthy,0.3098
lh_Healthy_aug_0076_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4047_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4042_hippocampus_lh_aligned,Healthy,0.4244
lh_Healthy_aug_0077_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4047_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4042_hippocampus_lh_aligned,Healthy,0.5700
lh_Healthy_aug_0078_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4047_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4042_hippocampus_lh_aligned,Healthy,0.6658
lh_Healthy_aug_0079_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4047_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4042_hippocampus_lh_aligned,Healthy,0.7708
lh_Healthy_aug_0080_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4047_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4042_hippocampus_lh_aligned,Healthy,0.9009
lh_Healthy_aug_0081_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4082_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4020_hippocampus_lh_aligned,Healthy,0.1108
lh_Healthy_aug_0082_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4082_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4020_hippocampus_lh_aligned,Healthy,0.2029
lh_Healthy_aug_0083_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4082_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4020_hippocampus_lh_aligned,Healthy,0.3335
lh_Healthy_aug_0084_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4082_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4020_hippocampus_lh_aligned,Healthy,0.4263
lh_Healthy_aug_0085_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4082_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4020_hippocampus_lh_aligned,Healthy,0.5392
lh_Healthy_aug_0086_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4082_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4020_hippocampus_lh_aligned,Healthy,0.6727
lh_Healthy_aug_0087_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4082_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4020_hippocampus_lh_aligned,Healthy,0.7873
lh_Healthy_aug_0088_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4082_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4020_hippocampus_lh_aligned,Healthy,0.9055
lh_Healthy_aug_0089_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04211_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4048_hippocampus_lh_aligned,Healthy,0.1090
lh_Healthy_aug_0090_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04211_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4048_hippocampus_lh_aligned,Healthy,0.2333
lh_Healthy_aug_0091_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04211_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4048_hippocampus_lh_aligned,Healthy,0.3292
lh_Healthy_aug_0092_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04211_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4048_hippocampus_lh_aligned,Healthy,0.4358
lh_Healthy_aug_0093_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04211_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4048_hippocampus_lh_aligned,Healthy,0.5690
lh_Healthy_aug_0094_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04211_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4048_hippocampus_lh_aligned,Healthy,0.6623
lh_Healthy_aug_0095_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04211_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4048_hippocampus_lh_aligned,Healthy,0.7833
lh_Healthy_aug_0096_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-04211_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4048_hippocampus_lh_aligned,Healthy,0.8831
lh_Healthy_aug_0097_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4088_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4098_hippocampus_lh_aligned,Healthy,0.0810
lh_Healthy_aug_0098_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4088_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4098_hippocampus_lh_aligned,Healthy,0.2328
lh_Healthy_aug_0099_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4088_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4098_hippocampus_lh_aligned,Healthy,0.3420
lh_Healthy_aug_0100_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4088_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4098_hippocampus_lh_aligned,Healthy,0.4507
lh_Healthy_aug_0101_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4088_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4098_hippocampus_lh_aligned,Healthy,0.5535
lh_Healthy_aug_0102_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4088_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4098_hippocampus_lh_aligned,Healthy,0.6584
lh_Healthy_aug_0103_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4088_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4098_hippocampus_lh_aligned,Healthy,0.7720
lh_Healthy_aug_0104_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4088_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4098_hippocampus_lh_aligned,Healthy,0.8900
lh_Healthy_aug_0105_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4031_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4096_hippocampus_lh_aligned,Healthy,0.1020
lh_Healthy_aug_0106_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4031_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4096_hippocampus_lh_aligned,Healthy,0.2229
lh_Healthy_aug_0107_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4031_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4096_hippocampus_lh_aligned,Healthy,0.3350
lh_Healthy_aug_0108_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4031_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4096_hippocampus_lh_aligned,Healthy,0.4341
lh_Healthy_aug_0109_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4031_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4096_hippocampus_lh_aligned,Healthy,0.5753
lh_Healthy_aug_0110_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4031_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4096_hippocampus_lh_aligned,Healthy,0.6809
lh_Healthy_aug_0111_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4031_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4096_hippocampus_lh_aligned,Healthy,0.7879
lh_Healthy_aug_0112_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4031_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4096_hippocampus_lh_aligned,Healthy,0.9045
lh_Healthy_aug_0113_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-447_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4065_hippocampus_lh_aligned,Healthy,0.0968
lh_Healthy_aug_0114_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-447_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4065_hippocampus_lh_aligned,Healthy,0.2042
lh_Healthy_aug_0115_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-447_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4065_hippocampus_lh_aligned,Healthy,0.3228
lh_Healthy_aug_0116_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-447_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4065_hippocampus_lh_aligned,Healthy,0.4532
lh_Healthy_aug_0117_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-447_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4065_hippocampus_lh_aligned,Healthy,0.5377
lh_Healthy_aug_0118_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-447_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4065_hippocampus_lh_aligned,Healthy,0.6561
lh_Healthy_aug_0119_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-447_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4065_hippocampus_lh_aligned,Healthy,0.7676
lh_Healthy_aug_0120_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-447_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4065_hippocampus_lh_aligned,Healthy,0.8816
lh_Healthy_aug_0121_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4081_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4016_hippocampus_lh_aligned,Healthy,0.1142
lh_Healthy_aug_0122_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4081_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4016_hippocampus_lh_aligned,Healthy,0.2224
lh_Healthy_aug_0123_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4081_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4016_hippocampus_lh_aligned,Healthy,0.3275
lh_Healthy_aug_0124_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4081_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4016_hippocampus_lh_aligned,Healthy,0.4268
lh_Healthy_aug_0125_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4081_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4016_hippocampus_lh_aligned,Healthy,0.5568
lh_Healthy_aug_0126_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4081_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4016_hippocampus_lh_aligned,Healthy,0.6704
lh_Healthy_aug_0127_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4081_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4016_hippocampus_lh_aligned,Healthy,0.7726
lh_Healthy_aug_0128_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4081_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4016_hippocampus_lh_aligned,Healthy,0.8974
lh_Healthy_aug_0129_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-343_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4059_hippocampus_lh_aligned,Healthy,0.0959
lh_Healthy_aug_0130_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-343_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4059_hippocampus_lh_aligned,Healthy,0.2189
lh_Healthy_aug_0131_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-343_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4059_hippocampus_lh_aligned,Healthy,0.3340
lh_Healthy_aug_0132_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-343_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4059_hippocampus_lh_aligned,Healthy,0.4247
lh_Healthy_aug_0133_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-343_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4059_hippocampus_lh_aligned,Healthy,0.5521
lh_Healthy_aug_0134_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-343_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4059_hippocampus_lh_aligned,Healthy,0.6765
lh_Healthy_aug_0135_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-343_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4059_hippocampus_lh_aligned,Healthy,0.7858
lh_Healthy_aug_0136_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-343_hippocampus_lh_aligned,Healthy,left_Healthy_sub-4059_hippocampus_lh_aligned,Healthy,0.9143
lh_Healthy_aug_0137_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4093_hippocampus_lh_aligned,Healthy,left_Healthy_sub-115_hippocampus_lh_aligned,Healthy,0.1063
lh_Healthy_aug_0138_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4093_hippocampus_lh_aligned,Healthy,left_Healthy_sub-115_hippocampus_lh_aligned,Healthy,0.2008
lh_Healthy_aug_0139_SPHARM_ellalign.coef,Healthy,left_Healthy_sub-4093_hippocampus_lh_aligned,Healthy,left_Healthy_sub-115_hippocampus_lh_aligned,Healthy,0.3114
